user_id,R,F,M,cluster,cluster_name
1004350,2,2,2,2,活跃潜力用户
1004353,3,1,1,2,活跃潜力用户
1004354,1,1,1,2,活跃潜力用户
1004357,2,3,3,2,活跃潜力用户
1004362,4,1,1,2,活跃潜力用户
1004366,2,3,3,2,活跃潜力用户
1004368,5,2,2,1,早期沉睡用户
1004378,3,2,2,2,活跃潜力用户
1004381,1,5,4,2,活跃潜力用户
1004396,2,2,2,2,活跃潜力用户
10044,6,2,2,1,早期沉睡用户
100440,1,1,1,2,活跃潜力用户
1004403,6,2,2,1,早期沉睡用户
1004405,2,2,2,2,活跃潜力用户
1004406,6,3,3,1,早期沉睡用户
1004410,5,2,2,1,早期沉睡用户
1004413,3,2,2,2,活跃潜力用户
1004420,5,3,3,1,早期沉睡用户
1004426,2,1,1,2,活跃潜力用户
1004427,9,1,1,1,早期沉睡用户
1004441,1,1,1,2,活跃潜力用户
1004442,4,4,4,2,活跃潜力用户
1004443,5,1,1,1,早期沉睡用户
1004444,1,2,2,2,活跃潜力用户
1004446,2,2,2,2,活跃潜力用户
1004448,1,7,5,0,高价值忠诚用户
1004454,7,2,2,1,早期沉睡用户
1004458,2,12,11,0,高价值忠诚用户
1004463,6,9,9,0,高价值忠诚用户
1004466,6,2,2,1,早期沉睡用户
1004467,2,1,1,2,活跃潜力用户
1004471,6,3,3,1,早期沉睡用户
1004474,4,1,1,2,活跃潜力用户
1004477,1,3,3,2,活跃潜力用户
1004490,4,3,3,2,活跃潜力用户
1004497,2,1,1,2,活跃潜力用户
10045,3,1,1,2,活跃潜力用户
1004504,3,4,4,2,活跃潜力用户
100451,1,3,3,2,活跃潜力用户
1004516,5,2,2,1,早期沉睡用户
1004523,4,6,6,0,高价值忠诚用户
100453,1,1,1,2,活跃潜力用户
1004533,1,2,2,2,活跃潜力用户
1004538,2,3,3,2,活跃潜力用户
1004555,1,2,2,2,活跃潜力用户
1004560,3,4,4,2,活跃潜力用户
1004562,1,1,1,2,活跃潜力用户
1004565,2,2,2,2,活跃潜力用户
1004570,2,1,1,2,活跃潜力用户
1004572,3,6,6,0,高价值忠诚用户
1004577,2,3,3,2,活跃潜力用户
1004580,5,1,1,1,早期沉睡用户
1004584,1,15,14,0,高价值忠诚用户
1004599,2,1,1,2,活跃潜力用户
1004603,3,6,6,0,高价值忠诚用户
1004604,8,1,1,1,早期沉睡用户
1004606,4,3,3,2,活跃潜力用户
1004608,5,1,1,1,早期沉睡用户
1004611,8,1,1,1,早期沉睡用户
1004651,3,3,3,2,活跃潜力用户
1004659,2,2,2,2,活跃潜力用户
1004663,1,6,5,0,高价值忠诚用户
1004681,1,3,3,2,活跃潜力用户
1004682,1,3,3,2,活跃潜力用户
1004684,4,1,1,2,活跃潜力用户
1004701,5,2,2,1,早期沉睡用户
1004726,1,10,8,0,高价值忠诚用户
1004730,2,3,3,2,活跃潜力用户
1004737,3,2,2,2,活跃潜力用户
1004743,2,2,2,2,活跃潜力用户
1004745,2,8,3,0,高价值忠诚用户
1004751,1,2,2,2,活跃潜力用户
100477,1,6,6,0,高价值忠诚用户
1004775,8,1,1,1,早期沉睡用户
1004778,6,1,1,1,早期沉睡用户
1004785,2,6,5,0,高价值忠诚用户
1004792,2,7,7,0,高价值忠诚用户
1004800,5,1,1,1,早期沉睡用户
1004807,1,5,5,0,高价值忠诚用户
1004810,1,2,2,2,活跃潜力用户
1004829,3,2,2,2,活跃潜力用户
100483,2,6,6,0,高价值忠诚用户
1004834,1,2,2,2,活跃潜力用户
1004835,2,8,8,0,高价值忠诚用户
1004839,1,4,4,2,活跃潜力用户
1004841,2,2,2,2,活跃潜力用户
1004842,4,1,1,2,活跃潜力用户
1004862,2,2,2,2,活跃潜力用户
1004879,5,6,6,0,高价值忠诚用户
1004881,4,19,19,0,高价值忠诚用户
1004886,3,1,1,2,活跃潜力用户
1004895,1,3,3,2,活跃潜力用户
10049,1,1,1,2,活跃潜力用户
1004906,1,3,3,2,活跃潜力用户
1004929,6,2,1,1,早期沉睡用户
100493,5,2,2,1,早期沉睡用户
1004936,1,2,2,2,活跃潜力用户
1004944,2,1,1,2,活跃潜力用户
1004945,4,4,4,2,活跃潜力用户
1004958,7,4,4,1,早期沉睡用户
1004960,8,1,1,1,早期沉睡用户
1004964,2,6,6,0,高价值忠诚用户
1004973,2,2,2,2,活跃潜力用户
1004974,1,2,2,2,活跃潜力用户
1004993,2,2,2,2,活跃潜力用户
100501,5,1,1,1,早期沉睡用户
1005016,3,2,1,2,活跃潜力用户
1005022,8,1,1,1,早期沉睡用户
1005035,1,1,1,2,活跃潜力用户
1005055,3,3,3,2,活跃潜力用户
1005070,2,1,1,2,活跃潜力用户
1005074,1,6,4,0,高价值忠诚用户
1005077,1,2,2,2,活跃潜力用户
1005082,1,2,2,2,活跃潜力用户
1005085,5,1,1,1,早期沉睡用户
1005103,2,2,1,2,活跃潜力用户
1005115,2,1,1,2,活跃潜力用户
1005117,7,1,1,1,早期沉睡用户
1005124,1,10,10,0,高价值忠诚用户
1005129,9,1,1,1,早期沉睡用户
1005131,5,1,1,1,早期沉睡用户
1005134,4,2,2,2,活跃潜力用户
1005135,2,1,1,2,活跃潜力用户
1005166,1,5,5,0,高价值忠诚用户
1005179,6,2,2,1,早期沉睡用户
1005186,6,2,2,1,早期沉睡用户
1005188,2,2,2,2,活跃潜力用户
1005196,2,1,1,2,活跃潜力用户
1005215,6,2,1,1,早期沉睡用户
1005218,6,2,2,1,早期沉睡用户
100523,6,3,3,1,早期沉睡用户
1005233,4,3,3,2,活跃潜力用户
1005249,1,1,1,2,活跃潜力用户
1005256,3,1,1,2,活跃潜力用户
1005257,1,1,1,2,活跃潜力用户
1005259,1,21,20,0,高价值忠诚用户
1005268,7,1,1,1,早期沉睡用户
1005269,6,3,3,1,早期沉睡用户
100528,1,6,6,0,高价值忠诚用户
1005281,3,3,2,2,活跃潜力用户
1005283,3,2,2,2,活跃潜力用户
1005284,1,11,10,0,高价值忠诚用户
1005292,1,4,4,2,活跃潜力用户
1005293,4,4,4,2,活跃潜力用户
1005294,2,5,5,0,高价值忠诚用户
10053,5,1,1,1,早期沉睡用户
1005304,1,1,1,2,活跃潜力用户
100531,3,2,2,2,活跃潜力用户
1005311,6,2,2,1,早期沉睡用户
1005313,5,2,2,1,早期沉睡用户
1005314,5,1,1,1,早期沉睡用户
1005319,3,1,1,2,活跃潜力用户
1005320,2,3,3,2,活跃潜力用户
1005324,2,4,4,2,活跃潜力用户
1005329,2,1,1,2,活跃潜力用户
1005337,2,5,5,0,高价值忠诚用户
1005338,4,4,3,2,活跃潜力用户
1005345,8,3,3,1,早期沉睡用户
1005346,8,1,1,1,早期沉睡用户
1005366,4,2,2,2,活跃潜力用户
1005383,6,1,1,1,早期沉睡用户
100540,4,4,4,2,活跃潜力用户
1005401,4,2,2,2,活跃潜力用户
1005407,1,4,4,2,活跃潜力用户
1005412,5,1,1,1,早期沉睡用户
1005413,5,1,1,1,早期沉睡用户
1005414,1,4,4,2,活跃潜力用户
1005417,4,5,5,0,高价值忠诚用户
1005419,1,7,5,0,高价值忠诚用户
1005422,2,3,3,2,活跃潜力用户
1005430,3,2,2,2,活跃潜力用户
1005431,7,1,1,1,早期沉睡用户
1005442,2,1,1,2,活跃潜力用户
1005444,2,1,1,2,活跃潜力用户
1005455,7,3,3,1,早期沉睡用户
1005459,2,1,1,2,活跃潜力用户
1005468,4,1,1,2,活跃潜力用户
1005472,3,1,1,2,活跃潜力用户
1005473,1,1,1,2,活跃潜力用户
1005474,1,4,4,2,活跃潜力用户
1005482,5,3,3,1,早期沉睡用户
1005487,1,1,1,2,活跃潜力用户
1005490,2,1,1,2,活跃潜力用户
1005498,3,5,5,0,高价值忠诚用户
1005501,1,2,2,2,活跃潜力用户
1005502,2,3,2,2,活跃潜力用户
1005505,5,2,2,1,早期沉睡用户
1005507,1,1,1,2,活跃潜力用户
1005521,5,3,3,1,早期沉睡用户
1005522,7,1,1,1,早期沉睡用户
1005524,6,1,1,1,早期沉睡用户
1005541,6,2,2,1,早期沉睡用户
1005545,1,2,2,2,活跃潜力用户
1005548,3,2,2,2,活跃潜力用户
1005551,3,3,2,2,活跃潜力用户
1005559,1,3,3,2,活跃潜力用户
1005564,3,5,5,0,高价值忠诚用户
1005571,5,3,3,1,早期沉睡用户
1005572,4,3,3,2,活跃潜力用户
1005585,2,2,1,2,活跃潜力用户
100561,2,2,2,2,活跃潜力用户
1005616,8,7,7,0,高价值忠诚用户
1005626,4,3,3,2,活跃潜力用户
1005627,8,1,1,1,早期沉睡用户
1005649,6,12,12,0,高价值忠诚用户
1005659,5,1,1,1,早期沉睡用户
1005661,4,3,3,2,活跃潜力用户
100567,4,2,2,2,活跃潜力用户
1005681,1,2,2,2,活跃潜力用户
1005688,2,7,7,0,高价值忠诚用户
1005693,8,1,1,1,早期沉睡用户
1005694,4,1,1,2,活跃潜力用户
10057,2,5,5,0,高价值忠诚用户
1005701,7,2,2,1,早期沉睡用户
1005703,6,8,6,0,高价值忠诚用户
1005704,1,4,3,2,活跃潜力用户
1005705,2,2,2,2,活跃潜力用户
1005706,5,1,1,1,早期沉睡用户
1005707,3,3,3,2,活跃潜力用户
1005709,1,15,15,0,高价值忠诚用户
1005712,1,5,5,0,高价值忠诚用户
1005713,3,4,4,2,活跃潜力用户
1005738,1,2,2,2,活跃潜力用户
1005742,1,4,4,2,活跃潜力用户
1005744,8,1,1,1,早期沉睡用户
1005746,1,7,7,0,高价值忠诚用户
1005752,2,4,4,2,活跃潜力用户
1005758,2,4,4,2,活跃潜力用户
1005760,3,4,4,2,活跃潜力用户
1005766,2,1,1,2,活跃潜力用户
1005767,1,1,1,2,活跃潜力用户
1005771,1,2,2,2,活跃潜力用户
1005775,3,1,1,2,活跃潜力用户
1005779,1,2,2,2,活跃潜力用户
1005785,3,2,2,2,活跃潜力用户
1005787,5,2,2,1,早期沉睡用户
1005788,6,1,1,1,早期沉睡用户
100580,5,6,6,0,高价值忠诚用户
1005807,1,4,4,2,活跃潜力用户
1005822,2,2,2,2,活跃潜力用户
1005832,4,6,6,0,高价值忠诚用户
1005834,8,2,2,1,早期沉睡用户
1005837,8,1,1,1,早期沉睡用户
1005838,1,4,4,2,活跃潜力用户
1005845,2,5,5,0,高价值忠诚用户
1005860,6,3,3,1,早期沉睡用户
1005864,2,2,2,2,活跃潜力用户
1005866,7,4,4,1,早期沉睡用户
1005874,3,4,4,2,活跃潜力用户
1005877,6,3,3,1,早期沉睡用户
1005880,2,1,1,2,活跃潜力用户
1005897,2,3,3,2,活跃潜力用户
1005906,6,3,3,1,早期沉睡用户
1005909,2,3,3,2,活跃潜力用户
1005910,5,2,2,1,早期沉睡用户
1005916,1,8,7,0,高价值忠诚用户
1005924,4,5,5,0,高价值忠诚用户
1005939,4,1,1,2,活跃潜力用户
1005945,4,2,2,2,活跃潜力用户
100595,4,2,2,2,活跃潜力用户
1005952,5,3,3,1,早期沉睡用户
1005953,4,3,3,2,活跃潜力用户
1005961,1,4,4,2,活跃潜力用户
1005981,3,1,1,2,活跃潜力用户
1005982,2,2,2,2,活跃潜力用户
1005985,3,5,5,0,高价值忠诚用户
100599,1,6,5,0,高价值忠诚用户
1005990,2,3,2,2,活跃潜力用户
1005995,1,6,5,0,高价值忠诚用户
1005996,1,2,2,2,活跃潜力用户
100600,2,3,2,2,活跃潜力用户
1006002,1,1,1,2,活跃潜力用户
1006003,3,5,4,2,活跃潜力用户
1006015,6,2,2,1,早期沉睡用户
1006021,5,1,1,1,早期沉睡用户
1006028,7,1,1,1,早期沉睡用户
1006040,1,2,2,2,活跃潜力用户
1006063,4,1,1,2,活跃潜力用户
1006079,1,1,1,2,活跃潜力用户
1006084,3,1,1,2,活跃潜力用户
1006097,3,4,4,2,活跃潜力用户
1006102,5,1,1,1,早期沉睡用户
1006110,2,7,7,0,高价值忠诚用户
1006121,6,1,1,1,早期沉睡用户
1006126,9,3,3,1,早期沉睡用户
100614,4,2,2,2,活跃潜力用户
1006141,2,9,8,0,高价值忠诚用户
100615,4,2,2,2,活跃潜力用户
1006159,2,3,3,2,活跃潜力用户
1006173,7,3,3,1,早期沉睡用户
1006178,6,1,1,1,早期沉睡用户
1006181,5,3,3,1,早期沉睡用户
1006204,4,3,3,2,活跃潜力用户
1006207,1,3,3,2,活跃潜力用户
1006224,2,3,3,2,活跃潜力用户
1006236,5,1,1,1,早期沉睡用户
1006252,3,5,5,0,高价值忠诚用户
1006255,7,2,2,1,早期沉睡用户
1006260,1,1,1,2,活跃潜力用户
1006261,2,1,1,2,活跃潜力用户
1006262,1,12,10,0,高价值忠诚用户
1006267,2,6,6,0,高价值忠诚用户
1006274,1,8,8,0,高价值忠诚用户
1006288,4,1,1,2,活跃潜力用户
1006306,7,2,2,1,早期沉睡用户
1006307,1,12,11,0,高价值忠诚用户
1006309,4,1,1,2,活跃潜力用户
1006312,3,5,5,0,高价值忠诚用户
1006317,4,1,1,2,活跃潜力用户
1006322,3,5,5,0,高价值忠诚用户
1006336,6,1,1,1,早期沉睡用户
1006351,9,1,1,1,早期沉睡用户
1006354,8,3,3,1,早期沉睡用户
1006389,5,5,5,0,高价值忠诚用户
1006392,5,2,2,1,早期沉睡用户
1006394,2,1,1,2,活跃潜力用户
1006395,6,3,3,1,早期沉睡用户
1006398,2,1,1,2,活跃潜力用户
1006402,2,6,6,0,高价值忠诚用户
1006403,1,2,2,2,活跃潜力用户
1006404,1,3,3,2,活跃潜力用户
1006405,2,3,3,2,活跃潜力用户
1006407,8,2,1,1,早期沉睡用户
100641,2,1,1,2,活跃潜力用户
1006411,1,2,2,2,活跃潜力用户
1006422,1,2,2,2,活跃潜力用户
1006432,4,3,3,2,活跃潜力用户
1006439,7,1,1,1,早期沉睡用户
1006446,1,8,8,0,高价值忠诚用户
1006448,5,4,4,1,早期沉睡用户
1006451,5,5,5,0,高价值忠诚用户
1006453,1,4,4,2,活跃潜力用户
1006469,2,5,3,2,活跃潜力用户
1006470,4,1,1,2,活跃潜力用户
1006471,3,7,7,0,高价值忠诚用户
1006480,1,1,1,2,活跃潜力用户
1006481,3,1,1,2,活跃潜力用户
1006482,2,6,5,0,高价值忠诚用户
1006495,7,1,1,1,早期沉睡用户
1006498,8,1,1,1,早期沉睡用户
1006510,5,3,3,1,早期沉睡用户
1006513,2,3,3,2,活跃潜力用户
1006525,2,3,3,2,活跃潜力用户
1006538,2,2,2,2,活跃潜力用户
1006543,3,1,1,2,活跃潜力用户
1006553,1,5,5,0,高价值忠诚用户
1006563,8,1,1,1,早期沉睡用户
1006566,1,2,2,2,活跃潜力用户
1006582,1,5,5,0,高价值忠诚用户
1006585,2,1,1,2,活跃潜力用户
1006586,6,3,3,1,早期沉睡用户
1006590,7,1,1,1,早期沉睡用户
1006593,3,1,1,2,活跃潜力用户
1006597,1,12,10,0,高价值忠诚用户
1006601,3,3,2,2,活跃潜力用户
1006616,4,12,11,0,高价值忠诚用户
1006618,7,1,1,1,早期沉睡用户
100663,2,4,4,2,活跃潜力用户
1006634,8,1,1,1,早期沉睡用户
100664,6,1,1,1,早期沉睡用户
1006647,7,1,1,1,早期沉睡用户
1006651,4,5,5,0,高价值忠诚用户
1006652,1,1,1,2,活跃潜力用户
1006653,1,9,9,0,高价值忠诚用户
1006660,2,2,2,2,活跃潜力用户
1006666,2,3,3,2,活跃潜力用户
1006670,7,1,1,1,早期沉睡用户
1006678,5,1,1,1,早期沉睡用户
1006698,1,2,2,2,活跃潜力用户
1006704,7,1,1,1,早期沉睡用户
1006707,1,4,4,2,活跃潜力用户
1006736,4,2,2,2,活跃潜力用户
1006740,5,4,4,1,早期沉睡用户
1006745,5,14,14,0,高价值忠诚用户
1006754,4,2,2,2,活跃潜力用户
1006765,1,5,5,0,高价值忠诚用户
1006767,5,2,2,1,早期沉睡用户
1006768,2,2,2,2,活跃潜力用户
1006777,3,2,2,2,活跃潜力用户
100678,1,11,7,0,高价值忠诚用户
1006784,6,1,1,1,早期沉睡用户
1006803,5,3,3,1,早期沉睡用户
1006817,2,1,1,2,活跃潜力用户
1006823,7,2,2,1,早期沉睡用户
1006850,5,1,1,1,早期沉睡用户
1006851,3,5,5,0,高价值忠诚用户
1006864,4,4,2,2,活跃潜力用户
1006870,2,1,1,2,活跃潜力用户
1006872,1,23,17,0,高价值忠诚用户
100688,5,2,2,1,早期沉睡用户
1006887,3,8,6,0,高价值忠诚用户
1006889,1,6,6,0,高价值忠诚用户
1006894,6,4,4,1,早期沉睡用户
1006897,1,16,15,0,高价值忠诚用户
1006917,5,1,1,1,早期沉睡用户
1006919,1,3,3,2,活跃潜力用户
1006920,1,7,7,0,高价值忠诚用户
1006925,9,1,1,1,早期沉睡用户
1006935,4,4,4,2,活跃潜力用户
1006938,1,3,3,2,活跃潜力用户
1006939,4,2,2,2,活跃潜力用户
1006940,6,2,2,1,早期沉睡用户
1006943,6,1,1,1,早期沉睡用户
1006954,4,3,3,2,活跃潜力用户
1006964,1,4,4,2,活跃潜力用户
1006977,4,1,1,2,活跃潜力用户
1006984,1,1,1,2,活跃潜力用户
1006992,3,2,2,2,活跃潜力用户
100700,7,2,2,1,早期沉睡用户
1007004,1,4,4,2,活跃潜力用户
1007006,3,1,1,2,活跃潜力用户
1007017,4,2,2,2,活跃潜力用户
100702,4,1,1,2,活跃潜力用户
1007020,3,4,4,2,活跃潜力用户
1007027,1,3,3,2,活跃潜力用户
1007028,6,1,1,1,早期沉睡用户
1007031,5,2,2,1,早期沉睡用户
1007035,1,13,13,0,高价值忠诚用户
1007037,2,2,2,2,活跃潜力用户
1007046,6,2,2,1,早期沉睡用户
1007057,7,1,1,1,早期沉睡用户
1007058,2,2,2,2,活跃潜力用户
1007071,1,24,24,3,超级用户
1007076,3,3,3,2,活跃潜力用户
1007077,2,1,1,2,活跃潜力用户
1007078,1,15,15,0,高价值忠诚用户
1007082,1,3,3,2,活跃潜力用户
1007088,2,2,2,2,活跃潜力用户
1007094,1,1,1,2,活跃潜力用户
1007112,1,5,5,0,高价值忠诚用户
100712,5,1,1,1,早期沉睡用户
1007123,3,3,3,2,活跃潜力用户
1007148,1,7,7,0,高价值忠诚用户
1007155,3,4,4,2,活跃潜力用户
1007163,2,5,5,0,高价值忠诚用户
1007171,1,4,4,2,活跃潜力用户
1007181,3,9,8,0,高价值忠诚用户
100719,8,1,1,1,早期沉睡用户
1007190,1,4,4,2,活跃潜力用户
1007192,1,2,2,2,活跃潜力用户
1007200,7,1,1,1,早期沉睡用户
1007201,2,2,2,2,活跃潜力用户
1007202,2,1,1,2,活跃潜力用户
1007217,7,1,1,1,早期沉睡用户
1007221,9,1,1,1,早期沉睡用户
1007222,2,1,1,2,活跃潜力用户
1007225,1,4,4,2,活跃潜力用户
1007231,5,6,4,1,早期沉睡用户
1007246,1,1,1,2,活跃潜力用户
1007248,2,4,4,2,活跃潜力用户
1007250,2,1,1,2,活跃潜力用户
1007253,2,4,4,2,活跃潜力用户
1007255,3,5,5,0,高价值忠诚用户
1007260,5,1,1,1,早期沉睡用户
1007274,1,1,1,2,活跃潜力用户
1007275,2,1,1,2,活跃潜力用户
1007280,7,1,1,1,早期沉睡用户
1007294,1,4,4,2,活跃潜力用户
1007313,1,1,1,2,活跃潜力用户
1007314,9,1,1,1,早期沉睡用户
1007317,4,2,2,2,活跃潜力用户
1007319,1,7,7,0,高价值忠诚用户
1007323,4,1,1,2,活跃潜力用户
1007334,9,1,1,1,早期沉睡用户
1007335,1,16,9,0,高价值忠诚用户
1007339,1,2,2,2,活跃潜力用户
100734,2,2,2,2,活跃潜力用户
1007349,2,4,4,2,活跃潜力用户
1007353,6,2,2,1,早期沉睡用户
1007356,2,3,3,2,活跃潜力用户
1007371,4,1,1,2,活跃潜力用户
1007387,1,7,7,0,高价值忠诚用户
1007388,5,2,2,1,早期沉睡用户
1007391,3,3,3,2,活跃潜力用户
1007393,1,2,2,2,活跃潜力用户
1007396,9,2,2,1,早期沉睡用户
100740,2,3,3,2,活跃潜力用户
1007401,2,2,2,2,活跃潜力用户
1007402,4,3,3,2,活跃潜力用户
1007441,2,2,2,2,活跃潜力用户
1007445,2,2,2,2,活跃潜力用户
1007452,2,2,2,2,活跃潜力用户
1007453,1,6,6,0,高价值忠诚用户
1007476,1,3,3,2,活跃潜力用户
1007479,1,4,4,2,活跃潜力用户
1007484,3,3,3,2,活跃潜力用户
1007486,4,1,1,2,活跃潜力用户
1007495,9,1,1,1,早期沉睡用户
10075,5,2,2,1,早期沉睡用户
1007501,1,9,9,0,高价值忠诚用户
1007503,1,2,2,2,活跃潜力用户
1007506,2,1,1,2,活跃潜力用户
1007511,4,2,1,2,活跃潜力用户
1007513,5,3,3,1,早期沉睡用户
1007539,5,2,2,1,早期沉睡用户
1007550,3,1,1,2,活跃潜力用户
100757,3,3,3,2,活跃潜力用户
1007573,1,1,1,2,活跃潜力用户
1007579,2,5,4,2,活跃潜力用户
1007583,3,2,2,2,活跃潜力用户
1007595,9,5,3,1,早期沉睡用户
1007596,4,3,3,2,活跃潜力用户
1007597,2,2,2,2,活跃潜力用户
100760,7,3,3,1,早期沉睡用户
1007601,1,5,4,2,活跃潜力用户
1007609,3,1,1,2,活跃潜力用户
1007617,8,1,1,1,早期沉睡用户
100762,3,2,2,2,活跃潜力用户
1007624,1,1,1,2,活跃潜力用户
1007629,1,3,3,2,活跃潜力用户
1007635,6,1,1,1,早期沉睡用户
1007642,6,1,1,1,早期沉睡用户
1007644,5,1,1,1,早期沉睡用户
1007659,8,1,1,1,早期沉睡用户
1007665,1,1,1,2,活跃潜力用户
1007670,1,18,18,0,高价值忠诚用户
1007671,2,2,2,2,活跃潜力用户
1007680,9,1,1,1,早期沉睡用户
1007688,4,2,2,2,活跃潜力用户
1007691,1,1,1,2,活跃潜力用户
1007699,1,1,1,2,活跃潜力用户
1007704,1,4,4,2,活跃潜力用户
1007712,9,1,1,1,早期沉睡用户
100772,1,2,2,2,活跃潜力用户
1007724,3,1,1,2,活跃潜力用户
1007739,2,2,2,2,活跃潜力用户
1007747,3,6,6,0,高价值忠诚用户
1007753,3,1,1,2,活跃潜力用户
1007755,2,5,5,0,高价值忠诚用户
1007770,4,3,3,2,活跃潜力用户
1007778,2,2,2,2,活跃潜力用户
1007779,3,1,1,2,活跃潜力用户
1007782,2,4,3,2,活跃潜力用户
1007786,3,12,12,0,高价值忠诚用户
1007791,4,2,2,2,活跃潜力用户
10078,2,1,1,2,活跃潜力用户
1007802,1,3,3,2,活跃潜力用户
1007808,9,1,1,1,早期沉睡用户
100781,9,1,1,1,早期沉睡用户
1007819,6,1,1,1,早期沉睡用户
1007833,5,1,1,1,早期沉睡用户
1007839,3,4,4,2,活跃潜力用户
1007843,1,1,1,2,活跃潜力用户
1007848,1,5,5,0,高价值忠诚用户
1007851,5,2,2,1,早期沉睡用户
1007857,3,3,3,2,活跃潜力用户
1007860,1,1,1,2,活跃潜力用户
1007870,4,4,4,2,活跃潜力用户
1007879,3,2,2,2,活跃潜力用户
1007884,4,2,2,2,活跃潜力用户
1007890,2,1,1,2,活跃潜力用户
1007894,4,1,1,2,活跃潜力用户
1007906,1,2,2,2,活跃潜力用户
1007907,1,4,4,2,活跃潜力用户
1007912,3,14,13,0,高价值忠诚用户
1007919,1,5,5,0,高价值忠诚用户
1007925,2,5,5,0,高价值忠诚用户
1007928,1,1,1,2,活跃潜力用户
1007934,3,3,3,2,活跃潜力用户
100794,3,2,2,2,活跃潜力用户
1007944,5,2,2,1,早期沉睡用户
1007952,1,13,13,0,高价值忠诚用户
1007957,1,1,1,2,活跃潜力用户
1007963,8,3,3,1,早期沉睡用户
1007965,7,3,3,1,早期沉睡用户
100797,2,5,5,0,高价值忠诚用户
1007976,2,3,3,2,活跃潜力用户
1007983,2,3,3,2,活跃潜力用户
1007993,3,3,3,2,活跃潜力用户
100800,2,1,1,2,活跃潜力用户
1008003,1,3,3,2,活跃潜力用户
1008008,2,1,1,2,活跃潜力用户
1008010,6,1,1,1,早期沉睡用户
100803,2,4,4,2,活跃潜力用户
1008037,5,1,1,1,早期沉睡用户
1008042,3,1,1,2,活跃潜力用户
1008044,7,1,1,1,早期沉睡用户
1008055,7,1,1,1,早期沉睡用户
1008062,3,5,5,0,高价值忠诚用户
1008065,2,4,3,2,活跃潜力用户
1008078,4,1,1,2,活跃潜力用户
1008082,2,5,4,2,活跃潜力用户
1008085,4,10,9,0,高价值忠诚用户
1008097,5,3,3,1,早期沉睡用户
1008100,1,4,4,2,活跃潜力用户
1008102,3,1,1,2,活跃潜力用户
1008106,1,4,4,2,活跃潜力用户
1008107,1,2,2,2,活跃潜力用户
100812,3,5,5,0,高价值忠诚用户
1008120,3,1,1,2,活跃潜力用户
1008131,3,4,4,2,活跃潜力用户
1008137,2,5,5,0,高价值忠诚用户
100814,1,2,2,2,活跃潜力用户
1008148,1,2,2,2,活跃潜力用户
100815,5,1,1,1,早期沉睡用户
1008151,2,1,1,2,活跃潜力用户
1008152,4,2,2,2,活跃潜力用户
100816,5,1,1,1,早期沉睡用户
1008162,1,2,2,2,活跃潜力用户
1008174,1,8,7,0,高价值忠诚用户
1008183,5,4,3,1,早期沉睡用户
1008184,3,2,2,2,活跃潜力用户
1008187,1,4,4,2,活跃潜力用户
100821,1,3,3,2,活跃潜力用户
1008212,1,3,3,2,活跃潜力用户
